Income,Car_Ownership,Current_House_Years,Generation,Prof_business management,Prof_design,Prof_engineering,Prof_finance,Prof_government public service,Prof_healthcare,Prof_miscellaneous,Prof_science research,Prof_technology,State_north_zone,State_south_zone,State_west_zone,City_rural,City_suburban,City_urban,Experience_Age_Ratio,Risk_Flag
8157237,0,14,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.2571428571428571,0
2380283,0,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.16393442622950818,1
1986987,0,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23076923076923078,0
771667,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.14545454545454545,0
1365046,0,14,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.07792207792207792,0
9968362,1,11,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1509433962264151,1
9926544,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9523809523809523,0
3746580,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3181818181818182,1
7183174,0,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.41025641025641024,1
5606726,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2682926829268293,0
6681315,0,13,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.18421052631578946,0
1997781,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.25,1
1190274,0,12,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.16666666666666666,0
8608515,0,13,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2857142857142857,0
710728,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0
3927427,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.5454545454545454,0
9243011,1,11,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.6923076923076923,0
2328228,0,13,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3191489361702128,0
1737756,1,10,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.19047619047619047,0
7985979,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.19230769230769232,0
2446237,0,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.5405405405405406,0
8842912,1,10,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0273972602739726,0
847595,0,14,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.37777777777777777,0
7697923,0,10,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.109375,0
3231455,0,11,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1527777777777778,1
4586412,0,12,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.20967741935483872,0
7425722,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.34,0
4138517,0,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.14285714285714285,0
1223266,0,12,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.17647058823529413,0
3064126,1,11,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.034482758620689655,0
5140074,0,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23636363636363636,0
7128455,0,11,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.02666666666666667,1
3167873,0,12,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0
6106153,0,13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.20930232558139536,0
1952710,0,13,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.06521739130434782,0
1694238,0,13,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.27419354838709675,0
2834659,0,13,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.2545454545454545,0
2883384,0,13,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2833333333333333,0
9739112,1,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2727272727272727,0
6761572,1,12,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.25,0
3568921,0,11,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0
2025174,0,13,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.32142857142857145,1
4569462,0,14,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.37254901960784315,0
4817273,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.047619047619047616,0
3666044,1,13,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14893617021276595,0
4989918,0,11,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.09375,0
2203865,0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.05405405405405406,1
5237290,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2894736842105263,0
4941018,0,12,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.16129032258064516,0
7759556,1,14,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.38461538461538464,0
126997,0,11,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.11475409836065574,0
6083383,1,12,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.03508771929824561,1
2281087,0,12,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.045454545454545456,0
9349981,1,14,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4444444444444444,0
3662015,0,12,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.3389830508474576,0
9223447,0,13,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.53125,0
1087174,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24444444444444444,0
7348567,0,12,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.30158730158730157,0
8099474,0,12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.36666666666666664,0
3806994,0,11,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3076923076923077,1
6580157,0,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.27450980392156865,0
6093869,0,12,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.08695652173913043,0
5499771,0,11,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.13924050632911392,1
8657703,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.18518518518518517,1
8535397,1,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1875,0
1315996,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.26229508196721313,0
1216795,1,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.1111111111111111,0
3091727,1,14,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.08196721311475409,0
8877622,0,11,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0625,0
934525,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.11627906976744186,0
6133461,0,13,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.28888888888888886,0
710716,0,11,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.09859154929577464,1
1858698,1,11,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0
8741537,0,14,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2631578947368421,1
6597421,0,12,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.03333333333333333,0
9876849,1,11,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5625,0
7970574,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.22857142857142856,0
5106220,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.6521739130434783,0
1086116,0,10,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.1,0
4291385,0,11,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2608695652173913,0
5812597,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16883116883116883,0
1893893,0,12,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.12121212121212122,0
1177701,1,14,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.14285714285714285,0
5777372,0,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.16129032258064516,0
7564531,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06818181818181818,0
4406917,1,14,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.42857142857142855,1
2576213,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.375,0
4852101,0,10,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.38461538461538464,0
1602550,0,14,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.12658227848101267,1
9944415,0,13,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.24285714285714285,0
8184181,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3404255319148936,0
4900556,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,1
4915747,0,12,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.20754716981132076,0
1906452,0,12,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.11363636363636363,1
4535327,0,10,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.16901408450704225,0
4070481,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2857142857142857,0
7404453,0,14,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.17391304347826086,0
9484446,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.35135135135135137,0
6422627,0,12,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.13513513513513514,0
9816802,1,14,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.15714285714285714,0
8015516,0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.375,0
3072307,1,13,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.1388888888888889,0
66498,0,13,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.23728813559322035,0
1144229,1,14,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.2641509433962264,0
8522384,0,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.14035087719298245,1
3244058,0,11,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1206896551724138,0
5417151,0,10,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.04225352112676056,0
3982719,1,14,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04081632653061224,0
8009319,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.7619047619047619,0
1069909,1,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.16666666666666666,0
582962,0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.32,0
1148529,1,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.45714285714285713,0
4119246,1,11,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05084745762711865,0
3264960,1,11,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.18333333333333332,0
4803613,0,10,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.10344827586206896,0
8543972,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0967741935483871,1
3329403,0,12,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16,0
6187906,1,14,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.125,0
9696635,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0625,0
5863382,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16393442622950818,0
9033842,0,14,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0
1863164,0,13,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.28888888888888886,1
1042572,0,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.475,1
4649939,1,14,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.2465753424657534,0
7714025,0,10,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.125,0
1001450,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.35,0
5033437,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,1
9596734,0,14,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.1506849315068493,0
3940859,0,14,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,1
1545433,1,12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.3448275862068966,1
1357422,0,12,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.3157894736842105,0
9760243,0,12,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.3333333333333333,0
6426536,0,14,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3673469387755102,0
6734762,0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.25,0
4639561,0,10,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.15151515151515152,1
6015836,0,10,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.030303030303030304,0
1544084,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0
4920556,0,11,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1388888888888889,0
8882604,1,13,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.043478260869565216,0
2395619,1,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.029411764705882353,0
51528,0,13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.375,0
1530242,1,11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0
4855982,0,12,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.03571428571428571,0
6161150,0,12,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13513513513513514,0
3021417,1,12,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.15217391304347827,0
5999325,0,12,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0
1711528,0,11,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.10714285714285714,0
7595470,1,13,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3076923076923077,0
377095,0,14,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.10526315789473684,1
9369302,1,13,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,1
644619,1,12,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.48148148148148145,0
4141368,1,10,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.15714285714285714,0
5345165,0,13,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0
2852277,0,11,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.07692307692307693,0
4750584,0,14,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.20253164556962025,0
346000,0,10,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.038461538461538464,0
3343257,0,14,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2647058823529412,0
7557965,1,13,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.01694915254237288,1
3597713,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5925925925925926,0
86704,0,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.358974358974359,0
2106622,1,13,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1320754716981132,0
2165869,1,13,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.27419354838709675,0
4681015,0,11,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2638888888888889,1
8852655,0,12,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5862068965517241,0
3456079,0,13,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.11392405063291139,1
2815314,1,14,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.3870967741935484,1
664596,1,12,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.1568627450980392,0
1922998,1,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0
1801244,0,14,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2459016393442623,0
5544186,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2318840579710145,0
1318460,1,13,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.013333333333333334,0
2387658,1,14,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.13513513513513514,0
3385897,0,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4857142857142857,0
3118248,0,14,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.16071428571428573,0
2555438,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4166666666666667,0
9368368,0,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.5,0
7036171,0,10,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0
3035543,1,12,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.2777777777777778,1
6060546,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.15384615384615385,0
5070645,0,13,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0
7633640,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08571428571428572,1
5929112,1,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.04,0
4493676,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.22727272727272727,0
5479936,0,10,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.17391304347826086,0
7406931,1,12,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.014492753623188406,0
4120633,0,10,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.06944444444444445,0
6004995,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2765957446808511,0
3870977,0,10,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.09722222222222222,0
1815044,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2682926829268293,0
5267707,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.56,0
7742091,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.09375,0
7441601,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.038461538461538464,0
4225445,0,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.3392857142857143,0
5219063,0,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.1282051282051282,1
6111107,0,10,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0
548632,1,13,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.05333333333333334,0
2832554,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.22580645161290322,0
7777286,0,11,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.07792207792207792,0
935521,0,12,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.1746031746031746,0
6537114,0,11,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.19696969696969696,0
9396580,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0
5189915,1,12,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.2857142857142857,1
1650370,1,11,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2903225806451613,0
7327769,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
7309936,0,11,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.14754098360655737,0
5797725,1,12,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.10126582278481013,1
1948123,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27450980392156865,0
1255144,1,12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.5909090909090909,0
4833125,1,11,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.26153846153846155,0
8525529,0,10,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.2361111111111111,1
4850375,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2857142857142857,1
4049766,0,11,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.3148148148148148,0
8965979,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1282051282051282,1
9196704,1,13,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.22950819672131148,0
6794148,0,13,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.21052631578947367,0
4387809,1,13,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.11475409836065574,0
3881736,1,12,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25806451612903225,0
1209413,1,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.3877551020408163,0
9819225,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.05405405405405406,0
5676562,1,10,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.12280701754385964,0
1544753,0,14,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.22727272727272727,0
4244748,0,13,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.2361111111111111,1
4066171,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6129032258064516,1
5417555,1,11,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.015625,0
4426694,0,14,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.20967741935483872,0
3119882,1,14,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.17857142857142858,1
81447,0,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.36666666666666664,0
2519832,0,11,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.06756756756756757,0
9387201,1,10,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1780821917808219,0
5988809,0,12,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.07547169811320754,1
5449692,0,12,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.18518518518518517,1
1145372,0,11,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.10526315789473684,0
2426331,0,11,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.6551724137931034,1
9777306,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5384615384615384,0
420221,0,11,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.10344827586206896,0
6823444,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.5714285714285714,0
9769191,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5161290322580645,0
2863649,0,12,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.045454545454545456,0
8421612,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5142857142857142,0
3356119,0,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.06666666666666667,0
6046516,0,13,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.5294117647058824,0
6242792,1,11,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3958333333333333,0
6652567,0,10,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.23076923076923078,0
3737930,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.08771929824561403,0
195009,1,14,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.189873417721519,1
6172748,0,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.041666666666666664,0
6836648,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05555555555555555,0
5857611,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25675675675675674,0
5211226,0,13,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24358974358974358,0
779551,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0
9981286,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.36,0
5597430,1,14,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.23214285714285715,0
7382902,0,10,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.16666666666666666,0
5707010,1,12,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.31746031746031744,0
4591740,0,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.11627906976744186,0
1456675,1,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.19696969696969696,0
2062651,1,14,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0
6299363,0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.12195121951219512,1
6753042,0,14,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.1875,0
5408343,0,13,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.28888888888888886,0
7609858,1,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.47058823529411764,1
9722645,1,10,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.19230769230769232,0
7268940,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.4878048780487805,1
7298474,1,14,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.2692307692307692,0
5091265,0,11,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.05263157894736842,0
3189508,0,14,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0
5448081,0,11,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.12280701754385964,0
9934296,0,13,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.24074074074074073,0
2797971,0,13,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12195121951219512,1
213886,0,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.2647058823529412,0
7761238,0,14,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22666666666666666,0
8968877,1,13,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.037037037037037035,0
3035032,1,14,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13333333333333333,1
2654752,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.171875,0
7928270,0,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.3157894736842105,0
3865944,1,13,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.1111111111111111,0
